NO,시군구,번지,본번,부번,단지명,전월세구분,전용면적(㎡),계약년월,계약일,보증금(만원),월세금(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
9149,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,전세,84.77,202501,3,"73,000",0,17,1999,독막로 266,202502~202702,신규,-,,,아파트
9150,서울특별시 마포구 대흥동,12-41,12,41,서희스타힐스,월세,12.85,202501,3,"1,000",90,19,2014,신촌로 160,202502~202602,신규,-,,,아파트
9151,서울특별시 마포구 아현동,804,804,0,더클래시,전세,84.98,202501,3,"88,000",0,17,2022,신촌로28길 50,202501~202701,갱신,사용,"85,000",0,아파트
9152,서울특별시 마포구 아현동,804,804,0,더클래시,전세,59.96,202501,3,"60,900",0,15,2022,신촌로28길 50,202502~202702,갱신,사용,"58,000",0,아파트
9153,서울특별시 마포구 아현동,804,804,0,더클래시,월세,59.5,202501,3,"33,100",140,2,2022,신촌로28길 50,202502~202610,갱신,-,"30,000",140,아파트
9154,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,전세,59.9656,202501,3,"80,000",0,6,2014,마포대로 195,202502~202702,신규,-,,,아파트
9155,서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,전세,59.92,202501,3,"50,000",0,15,2003,월드컵북로47길 46,202503~202703,신규,-,,,아파트
9156,서울특별시 마포구 신공덕동,155,155,0,신공덕1차삼성래미안1아파트,전세,114.75,202501,3,"66,150",0,22,2000,백범로37길 12,202501~202601,갱신,사용,"63,000",0,아파트
9157,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오3단지,월세,84.5978,202501,3,"10,000",265,5,2014,마포대로 195,202501~202701,갱신,사용,"10,000",250,아파트
9158,서울특별시 마포구 토정동,138,138,0,한강삼성,전세,59.76,202501,3,"47,200",0,13,1997,토정로32길 11,-,-,-,,,아파트
9159,서울특별시 마포구 신정동,30,30,0,서강GS,월세,59.98,202501,3,"36,000",60,23,1999,창전로 26,202502~202702,신규,-,,,아파트
9160,서울특별시 마포구 신정동,30,30,0,서강GS,월세,59.98,202501,3,"36,000",60,23,1999,창전로 26,202502~202702,신규,-,,,아파트
9161,서울특별시 마포구 망원동,521,521,0,마포한강아이파크,전세,59.3883,202501,3,"51,000",0,12,2019,희우정로 77,202501~202701,갱신,사용,"50,000",0,아파트
9162,서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,월세,59.84,202501,3,"5,000",200,14,2003,월드컵북로47길 46,202503~202703,신규,-,,,아파트
9163,서울특별시 마포구 신공덕동,172,172,0,펜트라우스,월세,84.95,202501,3,"65,000",100,5,2011,백범로 205,202502~202702,신규,-,,,아파트
9164,서울특별시 마포구 아현동,804,804,0,더클래시,전세,84.98,202501,3,"80,850",0,12,2022,신촌로28길 50,202503~202703,갱신,사용,"77,000",0,아파트
9165,서울특별시 마포구 아현동,804,804,0,더클래시,전세,84.98,202501,3,"80,850",0,12,2022,신촌로28길 50,-,-,-,,,아파트
9166,서울특별시 마포구 신공덕동,05-05,5,5,뉴마인,월세,69.03,202501,2,"40,000",20,5,2008,마포대로14길 32,202501~202701,신규,-,,,아파트
9167,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,전세,59.73,202501,2,"16,901",0,3,2010,월드컵북로 502-7,-,신규,-,,,아파트
9168,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,월세,84.8079,202501,2,"75,000",160,6,2021,대흥로24길 24,202501~202701,신규,-,,,아파트
9169,서울특별시 마포구 도화동,555,555,0,한화오벨리스크,월세,38.88,202501,2,"2,000",140,11,2004,마포대로 33,202503~202603,신규,-,,,아파트
9170,서울특별시 마포구 용강동,508,508,0,이편한세상마포리버파크,전세,84.98,202501,2,"115,000",0,13,2016,토정로31길 24,202502~202702,신규,-,,,아파트
9171,서울특별시 마포구 중동,390,390,0,DMC마포청구아파트,전세,84.9,202501,2,"58,000",0,20,1994,성암로11길 60,202409~202609,갱신,-,"48,300",0,아파트
9172,서울특별시 마포구 중동,391,391,0,중동계룡아파트,월세,113.94,202501,2,"20,000",180,9,2000,월드컵북로38가길 20,202502~202702,신규,-,,,아파트
9173,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오2단지,전세,59.9656,202501,2,"57,750",0,12,2014,마포대로 195,202503~202703,갱신,사용,"55,000",0,아파트
9174,서울특별시 마포구 공덕동,460,460,0,한화꿈에그린,전세,84.939,202501,2,"76,000",0,6,2004,마포대로10길 22,202502~202702,신규,-,,,아파트
9175,서울특별시 마포구 신수동,190,190,0,신수동성원,월세,59.76,202501,2,"4,000",147,12,1998,독막로28길 7,202502~202702,갱신,-,"4,000",140,아파트
9176,서울특별시 마포구 상암동,1584,1584,0,DMCVILLE,월세,84.15,202501,2,0,299,8,2006,월드컵북로60길 13,202501~202507,신규,-,,,아파트
9177,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오1단지,전세,84.5978,202501,2,"95,000",0,18,2014,마포대로 195,202502~202702,신규,-,,,아파트
9178,서울특별시 마포구 성산동,446,446,0,성산시영(선경),월세,50.54,202501,2,"4,000",100,10,1986,월드컵북로 235,202502~202702,신규,-,,,아파트
9179,서울특별시 마포구 상암동,1634,1634,0,상암월드컵파크1단지,전세,49.93,202501,2,"7,250",0,8,2003,월드컵북로47길 8,-,신규,-,,,아파트
9180,서울특별시 마포구 상암동,1630,1630,0,DMC상암센트럴파크1단지,전세,84.91,202501,2,"63,000",0,6,2009,월드컵북로43길 11,202502~202702,신규,-,,,아파트
9181,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,월세,49.58,202501,2,"10,776",2,6,2010,월드컵북로 502-7,-,신규,-,,,아파트
9182,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,월세,59.69,202501,2,"6,265",37,15,2010,월드컵북로 502-7,-,신규,-,,,아파트
9183,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,월세,49.58,202501,2,"10,776",2,13,2010,월드컵북로 502-7,-,신규,-,,,아파트
9184,서울특별시 마포구 성산동,446,446,0,성산시영(선경),월세,50.54,202501,2,"4,000",100,10,1986,월드컵북로 235,202502~202702,신규,-,,,아파트
9185,서울특별시 마포구 성산동,446,446,0,성산시영(유원),전세,59.43,202501,2,"27,000",0,2,1986,월드컵북로 235,202503~202703,갱신,사용,"26,000",0,아파트
9186,서울특별시 마포구 성산동,604,604,0,성산2차e-편한세상,전세,84.95,202501,2,"55,000",0,1,2005,월드컵북로 216,202501~202701,갱신,-,"40,000",0,아파트
9187,서울특별시 마포구 아현동,800,800,0,공덕자이,전세,84.99,202501,1,"74,500",0,19,2015,마포대로24길 16,202502~202702,갱신,사용,"71,000",0,아파트
9188,서울특별시 마포구 창전동,440,440,0,창전동현대홈타운,월세,84.978,202501,1,"10,000",220,8,2005,서강로 83,202502~202702,신규,-,,,아파트
9189,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,전세,59.76,202501,1,"16,097",0,1,2010,월드컵북로 502-7,-,신규,-,,,아파트
9190,서울특별시 마포구 성산동,667,667,0,월드컵아이파크(667),월세,59.73,202501,1,"10,000",150,12,2009,모래내로9길 6,202502~202702,신규,-,,,아파트
9191,서울특별시 마포구 성산동,446,446,0,성산시영(유원),전세,59.43,202501,1,"30,000",0,14,1986,월드컵북로 235,202502~202702,신규,-,,,아파트
9192,서울특별시 마포구 공덕동,30-10,30,10,솔리스타,월세,14.29,202501,1,"14,500",20,11,2018,만리재로 113,202502~202702,신규,-,,,아파트
9193,서울특별시 마포구 공덕동,457,457,0,공덕3삼성래미안,월세,84.98,202412,31,"74,000",15,4,2004,마포대로7길 22,202502~202702,갱신,사용,"74,000",0,아파트
9194,서울특별시 마포구 창전동,444,444,0,서강예가,전세,59.983,202412,31,"65,000",0,8,2007,서강로 53,202501~202701,갱신,-,"58,000",0,아파트
9195,서울특별시 마포구 창전동,444,444,0,서강예가,전세,59.983,202412,31,"65,000",0,2,2007,독막로 145,202503~202703,신규,-,,,아파트
9196,서울특별시 마포구 연남동,259-1,259,1,대명,월세,55.24,202412,31,"5,000",130,15,1995,동교로39길 11,202502~202702,신규,-,,,아파트
9197,서울특별시 마포구 마포동,449,449,0,비체힐리버뷰,전세,18.2771,202412,31,"12,000",0,1,2012,마포대로4나길 71,202501~202701,신규,-,,,아파트
9198,서울특별시 마포구 성산동,446,446,0,성산시영(선경),월세,50.54,202412,31,"1,000",94,3,1986,월드컵북로 235,202502~202702,신규,-,,,아파트
9199,서울특별시 마포구 성산동,446,446,0,성산시영(선경),월세,50.54,202412,31,"5,000",100,5,1986,월드컵북로 235,202502~202702,신규,-,,,아파트
9200,서울특별시 마포구 중동,390,390,0,DMC마포청구아파트,전세,84.9,202412,31,"54,000",0,4,1994,성암로11길 60,202502~202702,신규,-,,,아파트
9201,서울특별시 마포구 대흥동,660,660,0,대흥동태영아파트,월세,59.4,202412,31,"15,000",170,13,1999,독막로 266,202502~202702,신규,-,,,아파트
9202,서울특별시 마포구 서교동,487,487,0,대우미래사랑,월세,32.39,202412,31,"2,000",85,9,2005,월드컵북로5나길 18,202502~202702,신규,-,,,아파트
9203,서울특별시 마포구 상암동,1736,1736,0,상암월드컵파크10단지,전세,84.89,202412,31,"25,273",0,14,2010,월드컵북로 502-36,202412~202612,갱신,-,"24,070",0,아파트
9204,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,84.89,202412,31,"25,273",0,4,2010,월드컵북로 501,202412~202612,갱신,-,"24,070",0,아파트
9205,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,전세,59.73,202412,31,"16,097",0,14,2010,월드컵북로 502-7,-,신규,-,,,아파트
9206,서울특별시 마포구 상암동,1584,1584,0,DMCVILLE,월세,84.68,202412,31,0,309,8,2006,월드컵북로60길 13,202412~202512,갱신,-,0,309,아파트
9207,서울특별시 마포구 상암동,1584,1584,0,DMCVILLE,월세,84.15,202412,31,0,363,10,2006,월드컵북로60길 13,202412~202512,갱신,-,0,345,아파트
9208,서울특별시 마포구 상암동,1584,1584,0,DMCVILLE,월세,117.19,202412,31,0,482,9,2006,월드컵북로60길 13,202412~202512,갱신,-,0,459,아파트
9209,서울특별시 마포구 상암동,1584,1584,0,DMCVILLE,월세,84.15,202412,31,0,413,4,2006,월드컵북로60길 13,202412~202506,갱신,-,0,395,아파트
9210,서울특별시 마포구 상암동,1643,1643,0,상암월드컵파크3단지,월세,84.94,202412,31,"20,000",150,2,2003,월드컵로 338,202502~202702,신규,-,,,아파트
9211,서울특별시 마포구 상암동,1637,1637,0,상암월드컵파크2단지,전세,59.92,202412,31,"52,000",0,14,2003,월드컵북로47길 46,202502~202702,신규,-,,,아파트
9212,서울특별시 마포구 망원동,511,511,0,함성월드빌2차,전세,72.73,202412,31,"54,000",0,8,2004,월드컵로11길 35,202412~202612,갱신,-,"50,000",0,아파트
9213,서울특별시 마포구 신정동,30,30,0,서강GS,전세,59.98,202412,31,"56,000",0,10,1999,창전로 26,202502~202702,갱신,-,"50,000",0,아파트
9214,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,전세,59.7848,202412,31,"93,000",0,13,2021,대흥로24길 24,202502~202702,신규,-,,,아파트
9215,서울특별시 마포구 염리동,515-1,515,1,상록,월세,58.71,202412,31,"5,000",155,12,1997,숭문길 106,202501~202701,신규,-,,,아파트
9216,서울특별시 마포구 공덕동,188-108,188,108,마포현대,월세,54.81,202412,31,"10,000",150,9,1988,마포대로11길 84,202502~202702,신규,-,,,아파트
9217,서울특별시 마포구 공덕동,457,457,0,공덕3삼성래미안,전세,84.98,202412,31,"68,250",0,4,2004,마포대로7길 22,202503~202703,갱신,사용,"65,000",0,아파트
9218,서울특별시 마포구 도화동,555,555,0,한화오벨리스크,월세,38.08,202412,31,"2,000",130,13,2004,마포대로 33,202412~202612,신규,-,,,아파트
9219,서울특별시 마포구 공덕동,457,457,0,공덕3삼성래미안,월세,84.98,202412,31,"40,000",120,5,2004,마포대로7길 22,202407~202607,갱신,사용,"40,000",81,아파트
9220,서울특별시 마포구 염리동,532,532,0,마포프레스티지자이,월세,59.9286,202412,30,"60,000",110,7,2021,대흥로24길 24,202503~202703,신규,-,,,아파트
9221,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,월세,59.69,202412,30,"10,069",16,5,2010,월드컵북로 502-7,-,신규,-,,,아파트
9222,서울특별시 마포구 상암동,1743,1743,0,상암월드컵파크12단지,전세,59.73,202412,30,"16,097",0,15,2010,월드컵북로 502-7,-,신규,-,,,아파트
9223,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,84.94,202412,30,"60,000",0,13,2010,월드컵북로 501,202502~202702,신규,-,,,아파트
9224,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,39.33,202412,30,"7,521",0,8,2010,월드컵북로 501,-,신규,-,,,아파트
9225,서울특별시 마포구 성산동,134-2,134,2,가좌행복주택,월세,16.19,202412,30,"3,604",15,6,2016,성암로 28,202412~202702,신규,-,,,아파트
9226,서울특별시 마포구 염리동,533,533,0,마포자이더센트리지(102동~112동),월세,84.866,202412,30,"54,000",145,10,2022,숭문길 98,202412~202612,갱신,-,"54,000",70,아파트
9227,서울특별시 마포구 염리동,515-1,515,1,상록,전세,58.71,202412,30,"37,800",0,11,1997,숭문길 106,202502~202701,갱신,사용,"36,000",0,아파트
9228,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오1단지,월세,59.9236,202412,30,"50,000",100,11,2014,마포대로 195,202412~202612,신규,-,,,아파트
9229,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오3단지,전세,84.8919,202412,30,"88,000",0,9,2014,마포대로 195,202501~202701,신규,-,,,아파트
9230,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오3단지,전세,84.8919,202412,30,"88,000",0,9,2014,마포대로 195,202501~202701,신규,-,,,아파트
9231,서울특별시 마포구 아현동,777,777,0,마포래미안푸르지오4단지,월세,84.5978,202412,30,"45,000",190,16,2014,마포대로 195,202502~202702,갱신,사용,"45,000",100,아파트
9232,서울특별시 마포구 아현동,804,804,0,더클래시,월세,43.64,202412,30,"20,000",160,9,2022,신촌로28길 8,202502~202702,신규,-,,,아파트
9233,서울특별시 마포구 아현동,804,804,0,더클래시,월세,84.98,202412,30,"31,500",210,21,2022,신촌로28길 50,202503~202703,갱신,사용,"30,000",200,아파트
9234,서울특별시 마포구 아현동,692,692,0,서서울삼성,전세,84.89,202412,30,"57,750",0,4,1998,마포대로 262,202501~202701,갱신,사용,"55,000",0,아파트
9235,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,월세,49.58,202412,30,"4,697",32,5,2010,월드컵북로 501,-,신규,-,,,아파트
9236,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,59.73,202412,30,"18,214",0,6,2010,월드컵북로 501,-,신규,-,,,아파트
9237,서울특별시 마포구 공덕동,457,457,0,공덕3삼성래미안,월세,59.97,202412,30,"15,000",171,7,2004,마포대로7길 22,202501~202701,갱신,사용,"15,000",160,아파트
9238,서울특별시 마포구 성산동,600,600,0,성사1차풍림아파트101동,월세,84.99,202412,30,"26,800",45,3,2000,성암로1길 8,-,-,-,,,아파트
9239,서울특별시 마포구 성산동,446,446,0,성산시영(대우),전세,50.03,202412,30,"25,095",0,2,1986,월드컵북로 260,202503~202703,갱신,사용,"23,900",0,아파트
9240,서울특별시 마포구 성산동,446,446,0,성산시영(대우),전세,50.03,202412,30,"25,095",0,2,1986,월드컵북로 260,202503~202703,갱신,사용,"23,900",0,아파트
9241,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,49.58,202412,30,"10,455",0,15,2010,월드컵북로 501,-,신규,-,,,아파트
9242,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,59.73,202412,30,"18,214",0,8,2010,월드컵북로 501,-,신규,-,,,아파트
9243,서울특별시 마포구 신공덕동,173,173,0,대우월드마크마포,월세,113.24,202412,30,"30,000",500,12,2011,백범로 212,202503~202703,신규,-,,,아파트
9244,서울특별시 마포구 신공덕동,167,167,0,대우메트로디오빌,월세,34.39,202412,30,"1,000",106,20,2005,백범로 199,202503~202703,신규,-,,,아파트
9245,서울특별시 마포구 신공덕동,167,167,0,대우메트로디오빌,전세,29.11,202412,30,"30,000",0,19,2005,백범로 199,202502~202702,신규,-,,,아파트
9246,서울특별시 마포구 상암동,1752,1752,0,상암월드컵파크9단지,전세,49.58,202412,30,"10,455",0,13,2010,월드컵북로 501,-,신규,-,,,아파트
9247,서울특별시 마포구 도화동,555,555,0,한화오벨리스크,전세,36.49,202412,30,"41,000",0,7,2004,마포대로 33,202501~202701,신규,-,,,아파트
9248,서울특별시 마포구 도화동,550,550,0,삼성,전세,136.1,202412,30,"85,000",0,1,1997,도화길 28,202412~202612,갱신,사용,"84,000",0,아파트
